method,target_node,run_id,valid,evaluation_cost,optimal_cost,normalized_regret,sequence_hash,invalid_reason
random_frontier,36,18,True,2711.347814973172,2710.7489993360227,0.0002209041255002763,a7ca652ee5e671be6840d3a1eaa1ccfd3a0f90f6224b29d0700505ffd9ae2649,
random_frontier,36,19,True,2711.4561100791407,2710.7489993360227,0.0002608543776244641,c9a4e7eb89250408254b7c4a037bda5bd0a35387293a2de78f8d7428d94f2d65,
random_frontier,36,20,True,2711.077550291544,2710.7489993360227,0.0001212030164363056,4fd2afe85056d4c39af843ac5aca8f9f71e7754e6668a8f0ee8b7decb81e9c92,
random_frontier,36,21,True,2711.473014331204,2710.7489993360227,0.0002670903854833554,91de738a8739ade38844bdf4a02b61ac41136edb626fada9d222d10549642f30,
random_frontier,36,22,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,23,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,24,True,2710.7489993360227,2710.7489993360227,0.0,5618afd895452254ca9a063e4d770835d94e2ecd3fbf9c32190dd283823e9a04,
random_frontier,36,25,True,2711.6273269437215,2710.7489993360227,0.00032401657546085334,1719ed4de5d84e6f4ed1bd8848990e2fe81b697f05e9d0032e8238f18e1a8b72,
random_frontier,36,26,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,27,True,2711.473014331204,2710.7489993360227,0.0002670903854833554,91de738a8739ade38844bdf4a02b61ac41136edb626fada9d222d10549642f30,
random_frontier,36,28,True,2711.1111412616456,2710.7489993360227,0.00013359478347554137,4d96c7af811e2c4f678feec7db50d54e10e28768d97fed2f9776422801d1af03,
random_frontier,36,29,True,2711.8472373065156,2710.7489993360227,0.0004051418891095602,9ce70e0bd509115f4e6a465077a77ff84e256048bd7c3fb8dbf94f965a28f0d4,
random_frontier,36,30,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,31,True,2711.356952309344,2710.7489993360227,0.0002242749046370488,1a27d3df2e2b60e1ecadff22cdbb4aebfa45c469e3e56dbe961e172b7ec89b77,
random_frontier,36,32,True,2711.373856561407,2710.7489993360227,0.0002305109124959401,1e0e990a2802ee2a081f0addef5965d368793edaf5aa3e019fa40ac50b6371f0,
random_frontier,36,33,True,2711.7188477084537,2710.7489993360227,0.000357778744055073,55367420c5f7b9d1e7dc664338c719bf0fdd381ae92942153a9a13067959fe87,
random_frontier,36,34,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,35,True,2711.4561100791407,2710.7489993360227,0.0002608543776244641,c9a4e7eb89250408254b7c4a037bda5bd0a35387293a2de78f8d7428d94f2d65,
random_frontier,36,36,True,2711.305227832061,2710.7489993360227,0.0002051936553972992,4b175f62cadc7577d2e97a8b7a605989ab4e5d56bde2dd3d6575948d22b021dc,
random_frontier,36,37,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,38,True,2711.2026620263778,2710.7489993360227,0.00016735695206976102,8d2967a5b69cca48557a41c1a34410f5f6ad192530c4f2233dba2fc9130ce5c6,
random_frontier,36,39,True,2711.0682594314,2710.7489993360227,0.00011777560204035996,c341b52198cbe908e4eba5286fc83d12fe6fbc63e4c9796735845aaa7d5f6b18,
random_frontier,36,40,True,2711.3613047233284,2710.7489993360227,0.0002258805176929607,dc1d5f6cbb0fc1c8e672aead06a12d4882017446964afc0a31ef5a2bd13e1404,
random_frontier,36,41,True,2711.6227356373333,2710.7489993360227,0.00032232283458358393,5a6b72c73faa232956caf20deab75256cb59c9bd8c4a7b604238fad0f0fa2ad3,
random_frontier,36,42,True,2711.7480795367187,2710.7489993360227,0.0003685624161221449,b5e1e71ef4d8241ded3a3b52763aefca655345053c5180bb4914e55f7b813711,
random_frontier,36,43,True,2711.5281691739247,2710.7489993360227,0.0002874371024734381,bd818ae64a3838827def772ab2f58c611e1d1648764a90e14bdde6b4bd86a660,
random_frontier,36,44,True,2710.873966962259,2710.7489993360227,4.61007737223261e-05,c581edbb80acc715f4c2f1dddd918f7a988f5b091dc2b8e5fd3ee04529e4561a,
random_frontier,36,45,True,2710.860806555634,2710.7489993360227,4.1245876928756867e-05,dae33ff320c5b14b03ed5f5b6f401630499f1d45fadbf823e8b4a61bfe54db8b,
random_frontier,36,46,True,2710.969101661603,2710.7489993360227,8.119612905294468e-05,67c70003766c44a9eefa02c2ba65ed4b159f1e2d05b45799a13044ccab2a0962,
